,Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
32201,2013-11-15,Sydney,0.0,7.8,8.0,ESE,69.0,NNW,SE,2.0,26.0,68.0,62.0,1015.8,1014.6,3.0,6.0,20.7,22.6,No,Yes
32203,2013-11-17,Sydney,40.8,5.6,0.0,SSE,50.0,SSW,SSE,22.0,17.0,83.0,83.0,1015.5,1014.5,7.0,8.0,16.4,16.8,Yes,Yes
32204,2013-11-18,Sydney,11.2,4.0,0.0,S,59.0,S,SSE,30.0,24.0,80.0,91.0,1013.3,1010.5,8.0,8.0,17.9,18.4,Yes,Yes
32205,2013-11-19,Sydney,17.6,2.0,10.3,S,39.0,SSW,SSE,17.0,17.0,79.0,55.0,1011.4,1010.3,6.0,2.0,20.0,24.5,Yes,No
32206,2013-11-20,Sydney,0.2,6.8,12.0,E,33.0,W,E,11.0,22.0,71.0,66.0,1012.4,1010.7,4.0,1.0,20.8,24.2,No,No
32207,2013-11-21,Sydney,0.0,6.2,9.8,ENE,52.0,NNE,NE,15.0,24.0,64.0,64.0,1012.8,1010.4,6.0,5.0,23.6,23.5,No,Yes
32208,2013-11-22,Sydney,3.0,9.8,2.9,NE,69.0,NE,NNE,28.0,39.0,79.0,67.0,1009.1,1006.6,7.0,7.0,21.1,22.6,Yes,Yes
32209,2013-11-23,Sydney,7.4,4.0,9.3,NE,31.0,WNW,NE,9.0,7.0,78.0,60.0,1005.8,1003.2,3.0,5.0,21.7,22.6,Yes,Yes
32210,2013-11-24,Sydney,3.6,5.0,13.0,SE,41.0,SSE,SE,7.0,20.0,58.0,51.0,1006.3,1005.2,1.0,2.0,20.8,22.7,Yes,No
32211,2013-11-25,Sydney,0.0,8.2,10.3,SSW,61.0,SW,S,6.0,35.0,57.0,69.0,1008.1,1009.1,3.0,7.0,20.8,20.0,No,Yes
32212,2013-11-26,Sydney,4.2,7.4,7.7,SSE,41.0,WSW,SSE,13.0,22.0,61.0,46.0,1016.7,1016.4,7.0,1.0,17.0,22.2,Yes,No
32213,2013-11-27,Sydney,0.0,5.6,12.6,E,30.0,WNW,E,13.0,20.0,52.0,48.0,1018.3,1014.8,1.0,1.0,19.5,22.5,No,No
32214,2013-11-28,Sydney,0.0,8.0,11.2,NNE,46.0,NNE,NE,9.0,19.0,56.0,60.0,1011.7,1005.0,6.0,7.0,23.3,25.6,No,No
32215,2013-11-29,Sydney,0.2,10.6,0.0,S,59.0,SSE,S,13.0,19.0,72.0,83.0,1005.8,1008.8,8.0,7.0,20.9,17.1,No,Yes
32216,2013-11-30,Sydney,2.8,3.4,7.3,SW,44.0,S,SE,22.0,20.0,59.0,49.0,1018.8,1019.5,7.0,2.0,18.5,21.9,Yes,No
32217,2013-12-01,Sydney,0.0,7.0,7.5,ESE,35.0,WNW,E,6.0,17.0,64.0,49.0,1025.1,1024.3,5.0,4.0,19.0,21.8,No,No
32218,2013-12-02,Sydney,0.0,5.0,12.1,ENE,37.0,E,ENE,11.0,22.0,52.0,44.0,1022.5,1019.6,4.0,5.0,21.3,23.3,No,No
32219,2013-12-03,Sydney,0.0,8.0,13.3,ENE,48.0,N,NE,11.0,30.0,51.0,52.0,1017.6,1013.5,2.0,1.0,22.8,23.4,No,No
32220,2013-12-04,Sydney,0.0,8.8,7.9,NNE,54.0,ENE,E,13.0,15.0,61.0,63.0,1006.3,1000.5,5.0,7.0,23.5,24.9,No,Yes
32221,2013-12-05,Sydney,4.0,8.0,8.4,W,78.0,SSW,W,4.0,48.0,80.0,32.0,996.7,996.9,7.0,6.0,21.5,22.3,Yes,No
32222,2013-12-06,Sydney,0.0,10.0,13.6,WSW,59.0,W,ESE,26.0,24.0,37.0,39.0,1011.7,1013.3,1.0,1.0,17.1,22.0,No,No
32223,2013-12-07,Sydney,0.0,7.6,12.6,NNE,30.0,W,E,13.0,22.0,47.0,45.0,1020.4,1018.3,3.0,6.0,20.0,23.9,No,No
32224,2013-12-08,Sydney,0.0,7.2,11.4,NE,46.0,E,NE,9.0,26.0,58.0,45.0,1019.0,1013.5,3.0,2.0,22.6,25.3,No,No
32225,2013-12-09,Sydney,0.0,10.0,4.1,N,56.0,ESE,NE,6.0,6.0,52.0,46.0,1009.1,1004.0,7.0,7.0,25.4,29.2,No,No
32226,2013-12-10,Sydney,0.0,8.0,12.0,W,54.0,WNW,ESE,24.0,13.0,34.0,33.0,1002.5,1002.6,1.0,1.0,28.6,30.4,No,No
32227,2013-12-11,Sydney,0.0,11.2,13.2,ENE,31.0,WSW,E,13.0,24.0,31.0,40.0,1009.7,1005.0,1.0,3.0,23.7,24.9,No,No
32228,2013-12-12,Sydney,0.0,10.4,9.7,NE,46.0,E,ENE,15.0,28.0,69.0,59.0,1011.9,1009.8,6.0,2.0,20.6,24.0,No,No
32229,2013-12-13,Sydney,0.0,6.8,13.0,ENE,46.0,ESE,ENE,9.0,30.0,63.0,63.0,1012.5,1009.8,1.0,1.0,24.3,25.1,No,No
32230,2013-12-14,Sydney,0.0,8.8,9.8,SSE,50.0,S,SSE,30.0,31.0,65.0,56.0,1014.8,1015.0,3.0,5.0,23.7,23.6,No,Yes
32231,2013-12-15,Sydney,1.2,7.8,2.0,ESE,30.0,NE,E,2.0,19.0,81.0,59.0,1018.6,1016.9,7.0,5.0,20.1,23.8,Yes,Yes
32232,2013-12-16,Sydney,2.2,7.0,6.4,ENE,35.0,NE,ENE,9.0,24.0,83.0,60.0,1020.6,1019.2,7.0,3.0,20.1,23.9,Yes,No
32233,2013-12-17,Sydney,0.2,3.6,11.9,NE,44.0,NNE,ENE,9.0,30.0,60.0,52.0,1021.8,1019.5,6.0,1.0,22.5,24.7,No,No
32234,2013-12-18,Sydney,0.0,10.0,12.9,ENE,33.0,ENE,ENE,15.0,26.0,57.0,54.0,1024.2,1022.9,3.0,1.0,24.5,24.5,No,No
32235,2013-12-19,Sydney,0.0,9.0,12.9,NNE,56.0,NE,NE,17.0,28.0,60.0,59.0,1022.5,1018.8,2.0,1.0,23.1,25.1,No,No
32236,2013-12-20,Sydney,0.0,10.0,10.1,ENE,43.0,E,E,6.0,9.0,59.0,40.0,1016.3,1011.6,2.0,3.0,26.2,31.4,No,No
32237,2013-12-21,Sydney,0.0,11.6,9.9,SSE,57.0,SSW,SSE,28.0,37.0,59.0,57.0,1016.8,1015.4,6.0,1.0,25.1,26.5,No,No
32238,2013-12-22,Sydney,0.0,8.0,6.9,NNE,52.0,NE,E,9.0,9.0,67.0,66.0,1012.6,1008.3,7.0,7.0,25.5,26.8,No,No
32239,2013-12-23,Sydney,0.0,7.6,4.0,S,57.0,ESE,ESE,11.0,9.0,61.0,34.0,1007.2,1004.3,7.0,7.0,27.5,31.5,No,No
32240,2013-12-24,Sydney,0.0,6.6,0.0,SSE,41.0,SSE,SSE,24.0,17.0,58.0,56.0,1018.3,1018.5,7.0,7.0,21.8,22.1,No,No
32241,2013-12-25,Sydney,0.6,3.6,0.0,ENE,35.0,W,NE,6.0,13.0,85.0,88.0,1019.3,1016.4,8.0,8.0,18.9,20.1,No,Yes
32242,2013-12-26,Sydney,21.0,1.2,9.5,SW,43.0,SSW,ESE,13.0,24.0,82.0,51.0,1012.3,1010.5,7.0,1.0,21.5,25.2,Yes,Yes
32243,2013-12-27,Sydney,1.8,6.2,10.5,ENE,31.0,W,ENE,9.0,22.0,78.0,64.0,1012.5,1010.7,5.0,5.0,21.0,24.3,Yes,No
32244,2013-12-28,Sydney,0.0,5.6,12.4,NNE,54.0,ENE,NE,19.0,28.0,62.0,63.0,1012.3,1007.6,4.0,1.0,23.6,24.9,No,No
32245,2013-12-29,Sydney,0.0,10.2,11.7,SSE,78.0,SSE,SSE,39.0,28.0,65.0,47.0,1009.5,1012.9,2.0,1.0,21.4,23.5,No,No
32246,2013-12-30,Sydney,0.0,11.4,10.2,ENE,43.0,E,ENE,9.0,24.0,47.0,49.0,1015.3,1011.7,5.0,1.0,22.1,23.4,No,No
32247,2013-12-31,Sydney,0.0,6.4,10.6,ESE,37.0,W,ESE,9.0,24.0,60.0,55.0,1013.2,1011.0,2.0,1.0,22.5,25.9,No,No
32249,2014-01-02,Sydney,0.0,8.0,3.5,WSW,52.0,ESE,WSW,6.0,33.0,50.0,22.0,1003.6,1002.0,7.0,7.0,27.1,34.5,No,No
32250,2014-01-03,Sydney,0.2,5.6,5.6,ENE,37.0,ENE,ENE,13.0,26.0,62.0,52.0,1005.3,1000.0,7.0,6.0,22.2,24.8,No,No
32251,2014-01-04,Sydney,0.0,7.4,11.2,S,57.0,SSW,E,17.0,22.0,60.0,54.0,1003.4,1002.3,1.0,1.0,22.9,24.6,No,No
32252,2014-01-05,Sydney,0.0,8.2,12.2,NNE,59.0,NNE,NE,9.0,22.0,63.0,70.0,1010.5,1005.7,6.0,2.0,24.2,24.9,No,No
32253,2014-01-06,Sydney,0.0,9.4,12.8,W,43.0,WSW,SE,17.0,26.0,30.0,26.0,1008.9,1007.3,1.0,1.0,25.3,28.9,No,No
32254,2014-01-07,Sydney,0.0,11.4,1.7,SSE,44.0,SSE,SE,26.0,13.0,55.0,63.0,1018.3,1019.4,5.0,7.0,20.9,19.5,No,Yes
32255,2014-01-08,Sydney,5.8,7.6,0.4,SE,35.0,SE,SE,11.0,15.0,68.0,60.0,1023.7,1022.4,7.0,7.0,18.3,20.5,Yes,No
32256,2014-01-09,Sydney,0.0,3.8,2.0,E,33.0,ENE,ENE,17.0,20.0,49.0,53.0,1024.3,1023.1,7.0,7.0,21.1,22.4,No,No
32257,2014-01-10,Sydney,0.4,6.6,9.3,ENE,41.0,ESE,ENE,4.0,26.0,66.0,59.0,1022.2,1019.6,6.0,3.0,22.3,23.8,No,No
32258,2014-01-11,Sydney,0.0,7.2,10.9,ENE,35.0,W,NE,6.0,17.0,65.0,49.0,1018.9,1014.6,1.0,2.0,23.5,27.4,No,No
32259,2014-01-12,Sydney,0.0,10.4,10.3,ESE,39.0,ENE,ESE,9.0,19.0,71.0,61.0,1017.7,1017.0,2.0,3.0,24.8,26.1,No,No
32260,2014-01-13,Sydney,0.0,7.6,11.5,ESE,33.0,SW,ESE,7.0,17.0,66.0,53.0,1021.9,1020.2,6.0,2.0,21.9,24.7,No,No
32261,2014-01-14,Sydney,0.0,7.2,12.0,ENE,44.0,W,E,7.0,30.0,59.0,53.0,1022.3,1019.7,4.0,0.0,22.8,26.2,No,No
32262,2014-01-15,Sydney,0.0,10.0,12.8,NE,56.0,ESE,NE,2.0,22.0,62.0,53.0,1021.7,1018.2,0.0,1.0,25.6,28.2,No,No
32263,2014-01-16,Sydney,0.0,10.8,13.1,ENE,41.0,ENE,ENE,9.0,28.0,64.0,58.0,1019.2,1016.6,0.0,0.0,25.3,27.3,No,No
32264,2014-01-17,Sydney,0.0,10.4,12.8,NE,52.0,NNE,NE,6.0,26.0,67.0,57.0,1016.7,1014.0,2.0,0.0,24.2,27.2,No,No
32265,2014-01-18,Sydney,0.0,10.6,13.1,NE,52.0,ENE,ENE,7.0,22.0,65.0,51.0,1012.6,1009.4,0.0,0.0,25.1,28.3,No,No
32266,2014-01-19,Sydney,0.0,10.8,6.1,SSE,37.0,SE,SE,6.0,20.0,65.0,60.0,1010.0,1008.9,7.0,6.0,24.9,26.4,No,No
32267,2014-01-20,Sydney,0.0,4.2,2.8,S,37.0,SSE,ESE,11.0,24.0,71.0,65.0,1009.2,1008.0,6.0,7.0,24.1,25.1,No,Yes
32268,2014-01-21,Sydney,5.0,5.0,0.6,E,33.0,E,E,20.0,15.0,79.0,68.0,1010.2,1008.0,7.0,7.0,21.6,23.9,Yes,Yes
32269,2014-01-22,Sydney,3.0,2.8,0.0,SSE,43.0,SE,SSE,15.0,24.0,74.0,60.0,1017.7,1019.9,7.0,7.0,21.8,22.3,Yes,No
32270,2014-01-23,Sydney,0.2,4.4,4.6,E,31.0,E,E,20.0,20.0,60.0,54.0,1023.2,1021.0,5.0,7.0,22.4,23.5,No,No
32271,2014-01-24,Sydney,0.0,7.4,1.5,NNE,52.0,NNE,NE,20.0,28.0,69.0,61.0,1014.0,1008.0,8.0,8.0,23.9,26.0,No,Yes
32272,2014-01-25,Sydney,2.4,5.6,8.0,SE,56.0,S,SSE,20.0,37.0,63.0,45.0,1012.0,1014.8,4.0,4.0,22.5,23.3,Yes,No
32273,2014-01-26,Sydney,0.2,8.6,2.3,SSE,31.0,SSW,E,7.0,19.0,77.0,48.0,1023.8,1024.1,7.0,7.0,18.1,21.1,No,No
32274,2014-01-27,Sydney,0.2,3.6,12.7,NE,44.0,W,ENE,13.0,26.0,56.0,52.0,1024.4,1022.3,3.0,3.0,20.6,24.7,No,No
32275,2014-01-28,Sydney,0.0,9.4,13.0,NE,57.0,NNE,NE,17.0,28.0,45.0,56.0,1021.5,1018.4,1.0,1.0,24.7,25.5,No,No
32276,2014-01-29,Sydney,0.0,12.0,13.0,NE,44.0,NNE,NE,6.0,20.0,54.0,45.0,1017.0,1014.0,0.0,1.0,24.5,29.0,No,No
32277,2014-01-30,Sydney,0.0,9.6,13.0,NE,52.0,E,NE,13.0,30.0,56.0,44.0,1019.9,1016.8,3.0,0.0,25.2,27.6,No,No
32278,2014-01-31,Sydney,0.0,12.6,13.0,NE,44.0,NE,NE,17.0,26.0,51.0,45.0,1014.9,1012.0,1.0,1.0,24.7,27.2,No,No
32279,2014-02-01,Sydney,0.0,11.0,10.6,SSE,37.0,SSW,ESE,17.0,17.0,72.0,59.0,1015.2,1012.6,6.0,3.0,23.6,26.6,No,No
32280,2014-02-02,Sydney,0.0,7.2,12.7,NE,43.0,NE,NE,22.0,26.0,67.0,55.0,1015.6,1014.3,3.0,1.0,24.6,26.4,No,No
32281,2014-02-03,Sydney,0.0,12.0,11.6,NE,56.0,,NE,26.0,33.0,55.0,51.0,1015.7,1012.0,1.0,0.0,24.9,25.9,No,No
32282,2014-02-04,Sydney,0.0,12.0,1.2,SSE,61.0,,S,17.0,31.0,62.0,83.0,1017.1,1019.4,7.0,8.0,25.1,19.5,No,Yes
32283,2014-02-05,Sydney,3.2,5.2,3.1,SSE,41.0,,SSE,26.0,26.0,59.0,46.0,1023.9,1022.3,6.0,7.0,20.6,22.7,Yes,Yes
32284,2014-02-06,Sydney,1.2,7.2,3.2,E,26.0,,ESE,11.0,17.0,67.0,48.0,1020.3,1017.7,8.0,7.0,19.2,23.2,Yes,No
32285,2014-02-07,Sydney,0.2,4.2,12.3,ENE,41.0,W,ENE,11.0,30.0,63.0,52.0,1017.7,1015.2,1.0,1.0,19.6,25.0,No,No
32286,2014-02-08,Sydney,0.0,9.2,12.1,NE,44.0,SE,NE,2.0,26.0,59.0,53.0,1018.1,1016.3,0.0,0.0,24.3,25.9,No,No
32287,2014-02-09,Sydney,0.0,9.6,12.9,NE,48.0,ENE,NE,9.0,22.0,63.0,52.0,1018.9,1015.4,2.0,0.0,24.6,27.1,No,No
32288,2014-02-10,Sydney,0.0,10.4,0.2,SSE,59.0,SSW,S,20.0,17.0,83.0,54.0,1019.5,1017.5,8.0,6.0,20.8,25.5,No,No
32289,2014-02-11,Sydney,0.0,7.2,4.0,SSE,31.0,S,SE,4.0,13.0,72.0,60.0,1017.6,1014.6,8.0,2.0,22.4,25.9,No,No
32290,2014-02-12,Sydney,0.2,6.0,4.3,ESE,33.0,ESE,ESE,19.0,22.0,78.0,68.0,1016.5,1015.6,7.0,7.0,23.5,25.8,No,Yes
32291,2014-02-13,Sydney,3.4,4.6,7.5,ENE,39.0,NE,E,11.0,28.0,66.0,64.0,1015.1,1011.3,4.0,8.0,25.1,25.6,Yes,No
32292,2014-02-14,Sydney,1.0,8.8,0.0,ENE,28.0,NNE,ENE,6.0,17.0,81.0,79.0,1008.1,1006.4,8.0,8.0,21.6,22.8,No,No
32293,2014-02-15,Sydney,1.0,2.2,0.0,NE,26.0,E,ENE,2.0,17.0,88.0,82.0,1003.7,999.5,8.0,8.0,21.5,23.1,No,Yes
32294,2014-02-16,Sydney,6.0,2.4,0.0,SSE,54.0,S,SSE,6.0,24.0,78.0,83.0,999.5,1001.6,8.0,8.0,24.7,21.5,Yes,Yes
32295,2014-02-17,Sydney,21.8,7.0,8.3,SSW,31.0,SSW,ESE,13.0,20.0,90.0,56.0,1013.5,1013.3,7.0,4.0,19.0,23.7,Yes,No
32296,2014-02-18,Sydney,0.0,2.4,2.7,E,26.0,NW,E,4.0,13.0,77.0,68.0,1013.0,1009.9,7.0,7.0,20.6,23.9,No,No
32297,2014-02-19,Sydney,0.0,2.2,1.8,NNE,35.0,N,W,11.0,13.0,81.0,82.0,1004.8,1002.1,7.0,8.0,23.8,23.5,No,Yes
32298,2014-02-20,Sydney,13.2,4.2,11.2,WSW,33.0,SW,ESE,7.0,17.0,52.0,40.0,1007.8,1007.9,5.0,2.0,22.2,25.6,Yes,No
32299,2014-02-21,Sydney,0.0,11.4,11.9,ESE,41.0,W,SE,20.0,28.0,33.0,44.0,1016.0,1015.8,1.0,1.0,21.1,24.4,No,No
32300,2014-02-22,Sydney,0.0,5.8,9.2,ESE,33.0,SE,ESE,9.0,24.0,63.0,56.0,1020.3,1019.2,7.0,4.0,22.0,23.1,No,No
32301,2014-02-23,Sydney,0.0,8.0,10.7,SE,37.0,SSE,SE,24.0,20.0,50.0,51.0,1023.4,1021.8,1.0,2.0,23.0,24.2,No,No
32302,2014-02-24,Sydney,0.2,6.4,11.0,ENE,33.0,WNW,E,9.0,19.0,68.0,59.0,1020.7,1018.2,2.0,1.0,21.7,24.9,No,No
32303,2014-02-25,Sydney,0.0,7.4,11.8,NE,50.0,NNW,NE,6.0,30.0,72.0,54.0,1017.9,1013.6,3.0,1.0,23.2,26.1,No,No
32304,2014-02-26,Sydney,0.0,9.8,6.2,SSE,43.0,ESE,ENE,7.0,17.0,59.0,44.0,1011.8,1010.1,6.0,7.0,25.1,30.3,No,Yes
32305,2014-02-27,Sydney,4.4,5.2,0.2,S,44.0,S,SSE,24.0,26.0,82.0,78.0,1017.3,1019.2,7.0,7.0,21.7,21.2,Yes,Yes
32306,2014-02-28,Sydney,2.4,3.2,0.0,SE,44.0,SSE,SSE,20.0,20.0,86.0,68.0,1022.7,1022.5,8.0,7.0,19.7,21.0,Yes,Yes
32307,2014-03-01,Sydney,10.4,1.6,0.0,NNE,26.0,WNW,ENE,2.0,11.0,90.0,75.0,1020.5,1019.1,7.0,8.0,19.6,22.0,Yes,Yes
32308,2014-03-02,Sydney,6.6,2.4,1.2,ESE,41.0,SSW,S,11.0,17.0,85.0,86.0,1020.3,1020.6,7.0,8.0,19.3,19.8,Yes,Yes
32309,2014-03-03,Sydney,4.6,3.8,3.8,ESE,37.0,WNW,SE,11.0,11.0,70.0,75.0,1024.8,1024.5,3.0,7.0,21.7,22.2,Yes,Yes
32310,2014-03-04,Sydney,1.4,2.6,3.3,ENE,22.0,WNW,E,7.0,11.0,83.0,58.0,1026.1,1023.7,7.0,7.0,20.9,24.7,Yes,No
32311,2014-03-05,Sydney,0.2,4.0,7.7,S,50.0,WNW,NE,4.0,15.0,69.0,62.0,1018.6,1014.0,1.0,3.0,21.9,26.6,No,Yes
32312,2014-03-06,Sydney,1.6,7.0,5.8,SSW,46.0,SSW,S,20.0,22.0,75.0,58.0,1018.6,1018.3,7.0,7.0,22.3,25.8,Yes,No
32313,2014-03-07,Sydney,0.2,5.2,7.5,NNE,31.0,WNW,E,13.0,20.0,69.0,64.0,1020.3,1018.7,4.0,5.0,23.0,25.7,No,No
32314,2014-03-08,Sydney,0.0,5.6,8.9,ESE,39.0,NNE,ESE,13.0,22.0,63.0,64.0,1022.6,1021.5,7.0,2.0,23.8,24.7,No,No
32315,2014-03-09,Sydney,0.0,6.4,11.1,E,31.0,W,E,6.0,20.0,68.0,53.0,1023.6,1020.9,4.0,3.0,22.8,25.7,No,No
32316,2014-03-10,Sydney,0.2,6.8,11.0,ENE,37.0,NNE,E,11.0,26.0,60.0,55.0,1023.4,1021.5,3.0,2.0,25.6,26.4,No,No
32317,2014-03-11,Sydney,0.0,8.6,10.8,NE,35.0,W,NE,9.0,20.0,67.0,46.0,1023.6,1021.3,1.0,1.0,22.8,26.3,No,No
32318,2014-03-12,Sydney,0.0,8.2,6.2,SE,37.0,WNW,E,7.0,11.0,69.0,52.0,1018.1,1015.4,6.0,7.0,22.1,27.6,No,Yes
32319,2014-03-13,Sydney,27.8,7.0,6.2,S,44.0,SW,SE,15.0,15.0,81.0,56.0,1020.4,1018.2,6.0,3.0,19.6,26.0,Yes,No
32320,2014-03-14,Sydney,0.2,4.0,7.9,NNE,43.0,NNW,ENE,7.0,30.0,70.0,55.0,1018.4,1014.7,6.0,1.0,22.7,25.2,No,No
32321,2014-03-15,Sydney,0.0,7.8,5.8,WSW,91.0,NNW,NE,7.0,17.0,64.0,62.0,1013.0,1008.4,4.0,7.0,22.5,25.8,No,Yes
32322,2014-03-16,Sydney,5.4,5.8,5.8,W,57.0,WNW,WNW,9.0,13.0,57.0,74.0,1005.5,1004.7,2.0,7.0,24.2,22.5,Yes,Yes
32323,2014-03-17,Sydney,5.0,6.2,11.2,NNE,35.0,W,ENE,15.0,26.0,47.0,25.0,1016.9,1015.0,1.0,1.0,19.4,27.5,Yes,No
32324,2014-03-18,Sydney,0.2,7.2,10.4,NE,31.0,W,NE,19.0,19.0,58.0,33.0,1021.0,1018.7,1.0,5.0,19.9,28.7,No,No
32325,2014-03-19,Sydney,0.0,6.6,10.1,S,48.0,SSW,SSE,13.0,26.0,66.0,57.0,1023.9,1023.6,1.0,6.0,23.9,27.8,No,No
32326,2014-03-20,Sydney,0.0,6.2,9.2,E,33.0,,E,0.0,22.0,58.0,54.0,1026.9,1024.2,3.0,3.0,25.5,26.4,No,No
32327,2014-03-21,Sydney,1.0,6.0,5.2,NE,39.0,NNE,ENE,6.0,19.0,75.0,58.0,1022.5,1018.9,7.0,4.0,21.7,25.2,No,No
32328,2014-03-22,Sydney,0.0,6.0,9.5,SSW,37.0,ESE,ENE,6.0,20.0,68.0,60.0,1017.8,1014.5,3.0,2.0,23.6,25.7,No,No
32329,2014-03-23,Sydney,0.0,5.2,7.2,NNW,41.0,SE,ENE,6.0,19.0,70.0,63.0,1017.6,1013.2,3.0,7.0,23.0,25.7,No,No
32330,2014-03-24,Sydney,0.4,6.2,0.0,W,54.0,SSW,W,24.0,31.0,79.0,89.0,1016.4,1015.3,8.0,8.0,20.3,17.5,No,Yes
32331,2014-03-25,Sydney,6.8,4.2,6.5,ESE,35.0,W,ESE,11.0,9.0,82.0,67.0,1020.0,1019.6,1.0,7.0,19.8,24.7,Yes,No
32332,2014-03-26,Sydney,0.6,2.8,0.0,NE,37.0,WNW,E,11.0,9.0,89.0,72.0,1022.5,1021.2,7.0,7.0,21.2,24.4,No,Yes
32333,2014-03-27,Sydney,18.0,2.8,0.0,N,35.0,NNE,N,2.0,7.0,89.0,77.0,1022.3,1020.0,8.0,8.0,21.2,20.3,Yes,Yes
32334,2014-03-28,Sydney,7.4,1.0,0.0,WSW,26.0,WNW,WSW,13.0,11.0,84.0,66.0,1017.0,1013.3,7.0,8.0,18.7,24.3,Yes,No
32335,2014-03-29,Sydney,0.8,3.6,5.6,SSE,41.0,W,SSE,15.0,24.0,80.0,59.0,1015.3,1015.0,6.0,7.0,20.6,24.4,No,No
32336,2014-03-30,Sydney,0.2,3.6,10.1,SE,35.0,WNW,ESE,11.0,22.0,69.0,55.0,1020.1,1019.2,3.0,3.0,22.4,27.0,No,Yes
32337,2014-03-31,Sydney,3.6,5.0,10.2,W,26.0,WNW,ESE,15.0,15.0,79.0,64.0,1022.4,1019.7,3.0,6.0,19.6,23.5,Yes,No
32338,2014-04-01,Sydney,0.0,3.2,6.2,NNE,31.0,WNW,ENE,13.0,17.0,78.0,66.0,1019.7,1017.5,7.0,7.0,20.5,24.6,No,No
32339,2014-04-02,Sydney,0.0,4.8,10.9,E,26.0,WNW,E,11.0,20.0,91.0,67.0,1017.9,1014.6,2.0,1.0,18.9,24.7,No,No
32340,2014-04-03,Sydney,0.0,3.0,8.8,SSW,31.0,WNW,E,13.0,24.0,82.0,70.0,1017.5,1015.0,1.0,7.0,21.3,25.1,No,No
32341,2014-04-04,Sydney,0.0,6.0,0.0,S,43.0,SSW,S,11.0,19.0,82.0,74.0,1018.5,1016.5,8.0,8.0,20.4,21.5,No,Yes
32342,2014-04-05,Sydney,5.6,9.2,6.4,SSW,50.0,WNW,SSE,13.0,24.0,80.0,63.0,1018.8,1016.9,7.0,3.0,20.6,23.8,Yes,Yes
32343,2014-04-06,Sydney,3.4,4.6,1.1,SSW,48.0,SW,SW,9.0,7.0,86.0,86.0,1020.9,1020.8,7.0,8.0,19.2,19.5,Yes,Yes
32344,2014-04-07,Sydney,16.0,4.2,3.3,SSE,39.0,WSW,SSE,13.0,9.0,83.0,63.0,1025.5,1023.6,6.0,6.0,16.9,21.1,Yes,Yes
32345,2014-04-08,Sydney,5.0,5.2,1.2,W,22.0,WNW,E,13.0,13.0,77.0,53.0,1023.9,1020.1,7.0,6.0,19.6,22.9,Yes,No
32346,2014-04-09,Sydney,0.0,0.4,4.6,ENE,22.0,WNW,E,13.0,17.0,68.0,58.0,1021.4,1017.9,7.0,7.0,20.4,23.2,No,No
32347,2014-04-10,Sydney,0.0,2.6,0.0,W,17.0,W,E,11.0,7.0,74.0,82.0,1016.9,1012.7,7.0,8.0,20.2,20.0,No,Yes
32348,2014-04-11,Sydney,5.6,1.6,3.7,NW,37.0,NW,SW,22.0,9.0,64.0,55.0,1005.5,1002.9,5.0,7.0,24.1,25.7,Yes,Yes
32349,2014-04-12,Sydney,5.0,3.8,0.7,SSW,54.0,SW,SSW,26.0,22.0,76.0,74.0,1011.1,1011.9,7.0,6.0,19.1,20.0,Yes,Yes
32350,2014-04-13,Sydney,3.8,1.4,1.0,SSE,52.0,SW,S,20.0,15.0,86.0,88.0,1016.8,1016.1,7.0,7.0,17.8,18.5,Yes,Yes
32351,2014-04-14,Sydney,2.8,3.6,3.3,SSW,41.0,W,S,20.0,15.0,64.0,69.0,1020.4,1018.8,6.0,5.0,17.2,19.4,Yes,Yes
32352,2014-04-15,Sydney,4.2,3.4,3.5,SSE,50.0,W,S,22.0,28.0,58.0,64.0,1020.7,1018.4,7.0,8.0,17.3,20.8,Yes,Yes
32353,2014-04-16,Sydney,29.6,3.2,9.0,SW,43.0,W,S,20.0,22.0,69.0,57.0,1019.8,1017.3,5.0,3.0,17.7,21.9,Yes,No
32354,2014-04-17,Sydney,0.0,5.2,9.0,SSE,41.0,W,SSE,19.0,22.0,65.0,39.0,1019.6,1017.4,5.0,1.0,17.2,23.1,No,No
32355,2014-04-18,Sydney,0.0,2.2,10.8,WSW,35.0,WNW,WNW,15.0,13.0,68.0,31.0,1016.3,1011.7,2.0,3.0,16.7,26.1,No,No
32356,2014-04-19,Sydney,0.0,3.8,10.7,SSE,41.0,SSW,SSE,17.0,22.0,60.0,42.0,1016.4,1014.8,1.0,1.0,19.2,20.8,No,No
32357,2014-04-20,Sydney,0.0,5.2,10.4,WSW,28.0,W,ENE,17.0,17.0,61.0,56.0,1018.4,1014.7,3.0,1.0,16.3,21.9,No,No
32358,2014-04-21,Sydney,0.0,4.0,9.7,W,35.0,W,ESE,20.0,15.0,48.0,31.0,1021.1,1018.5,1.0,3.0,15.9,24.4,No,No
32359,2014-04-22,Sydney,0.0,4.0,7.9,W,20.0,WNW,W,17.0,11.0,67.0,32.0,1018.7,1014.9,7.0,7.0,15.8,24.4,No,No
